run_id,call_id,timestamp_utc,provider,model_name,method_name,total_time_s,ttft_s,prompt_tokens,completion_tokens,total_tokens,cost_usd,is_valid_json,schema_valid,json_parse_error,mitre_id_count,stride_category_count,quality_score_rule,prompt_length_chars,response_length_chars,response_snippet,task_success,rl_plan_accepted,rl_reward_before,rl_reward_after,rl_reward_delta,grid_id,episode,step,is_fallback,error_message
64a4ff50,375affff-7e1e-4c08-83d2-995975f01f3d,2026-05-01T00:58:40.441737+00:00,openrouter,google/gemini-3.1-flash-lite-preview,analyze_threats,2.7673,,781,769,1550,0.0,True,True,,6,6,1.0,2704,2325,"{
  ""deployments"": [
    {
      ""attack_type"": ""voltage_manipulation"",
      ""target_systems"": [1],
      ""magnitude"": 0.5,
      ""duration"": 45.0,
      ""stealth_level"": 0.9,
      ""priority"": 1,
      ""mitre_technique"": ""T0831"",
      ""stride_category"": ""Information Disclosure"",
      ""rationale"": ""Testing grid voltage stability monitoring on System 1""
    },
    {
      ""attack_type"": ""current_injection"",
      ""target_systems"": [2],
      ""magnitude"": 1.2,
      ""duration"": 20.0,
      ""ste",True,True,0.0,2836.6793320706756,2836.679332,,,,False,
64a4ff50,61b8d308-0848-4baa-aed9-1f2abd4536ba,2026-05-01T01:55:24.749200+00:00,openrouter,google/gemini-3.1-flash-lite-preview,analyze_threats,3.6576,,974,775,1749,0.0,True,True,,6,4,0.8667,2737,2374,"{
  ""deployments"": [
    {
      ""attack_type"": ""voltage_manipulation"",
      ""target_systems"": [2],
      ""magnitude"": 0.35,
      ""duration"": 45.0,
      ""stealth_level"": 0.8,
      ""priority"": 1,
      ""mitre_technique"": ""T0831"",
      ""stride_category"": ""Tampering"",
      ""rationale"": ""Rotating to untested system 2; increasing duration to optimize reward.""
    },
    {
      ""attack_type"": ""current_injection"",
      ""target_systems"": [3],
      ""magnitude"": 0.95,
      ""duration"": 20.0,
    ",True,True,2836.6793320706756,2822.822820813838,-13.856511,,,,False,
64a4ff50,67a7da3e-74f4-4874-a227-a410bcd5982f,2026-05-01T02:46:52.292136+00:00,openrouter,google/gemini-3.1-flash-lite-preview,analyze_threats,3.2576,,972,782,1754,0.0,True,True,,6,4,0.8667,2737,2392,"{
  ""deployments"": [
    {
      ""attack_type"": ""voltage_manipulation"",
      ""target_systems"": [3],
      ""magnitude"": 0.5,
      ""duration"": 45.0,
      ""stealth_level"": 0.8,
      ""priority"": 1,
      ""mitre_technique"": ""T0831"",
      ""stride_category"": ""Tampering"",
      ""rationale"": ""Rotating to untested system 3; maintaining stealth given high success rate.""
    },
    {
      ""attack_type"": ""current_injection"",
      ""target_systems"": [4],
      ""magnitude"": 0.9,
      ""duration"": 20.0,
 ",True,True,2822.822820813838,2672.7610218035215,-150.061799,,,,False,
64a4ff50,b81bf84e-8e0b-44c6-99f6-20be472b804d,2026-05-01T03:34:17.598634+00:00,openrouter,google/gemini-3.1-flash-lite-preview,analyze_threats,3.0396,,2474,881,3355,0.0,True,True,,0,1,0.0667,5909,2421,"{
  ""ordered_attacks"": [
    {
      ""attack_type"": ""protocol_manipulation"",
      ""target_system"": 1,
      ""override_rl_target"": false,
      ""override_justification"": null,
      ""magnitude"": 2.0,
      ""duration"": 5.000129699707031,
      ""stealth_level"": 1.0,
      ""timing_rationale"": ""High stealth protocol manipulation to establish a persistent foothold and bypass initial security filters.""
    },
    {
      ""attack_type"": ""communication_spoofing"",
      ""target_system"": 5,
      ""overrid",,,,,,,,,False,
64a4ff50,44bcd481-e227-496b-9859-97871318852b,2026-05-01T05:38:04.337314+00:00,openrouter,google/gemini-3.1-flash-lite-preview,analyze_threats,2.8731,,779,768,1547,0.0,True,True,,6,6,1.0,2704,2319,"{
  ""deployments"": [
    {
      ""attack_type"": ""voltage_manipulation"",
      ""target_systems"": [1],
      ""magnitude"": 0.5,
      ""duration"": 45.0,
      ""stealth_level"": 0.9,
      ""priority"": 1,
      ""mitre_technique"": ""T0831"",
      ""stride_category"": ""Information Disclosure"",
      ""rationale"": ""Baseline testing of voltage sensing integrity in System 1""
    },
    {
      ""attack_type"": ""current_injection"",
      ""target_systems"": [2],
      ""magnitude"": 1.2,
      ""duration"": 20.0,
      ",True,True,0.0,2598.916895796868,2598.916896,,,,False,
64a4ff50,66fd250d-d64a-48b1-b42e-ac25e332447a,2026-05-01T05:38:18.849215+00:00,openrouter,google/gemini-3.1-flash-lite-preview,analyze_threats,12.4566,,781,769,1550,0.0,True,True,,6,6,1.0,2704,2287,"{
  ""deployments"": [
    {
      ""attack_type"": ""voltage_manipulation"",
      ""target_systems"": [1],
      ""magnitude"": 0.5,
      ""duration"": 45.0,
      ""stealth_level"": 0.9,
      ""priority"": 1,
      ""mitre_technique"": ""T0831"",
      ""stride_category"": ""Information Disclosure"",
      ""rationale"": ""Testing grid voltage stability on System 1 with high stealth""
    },
    {
      ""attack_type"": ""current_injection"",
      ""target_systems"": [2],
      ""magnitude"": 1.2,
      ""duration"": 20.0,
   ",True,True,2598.916895796868,2696.915791572186,97.998896,,,,False,
64a4ff50,ea45c3b1-669d-4759-9537-659139bdd85b,2026-05-01T05:38:34.464107+00:00,openrouter,google/gemini-3.1-flash-lite-preview,analyze_threats,13.4938,,781,767,1548,0.0,True,True,,6,6,1.0,2704,2300,"{
  ""deployments"": [
    {
      ""attack_type"": ""voltage_manipulation"",
      ""target_systems"": [1],
      ""magnitude"": 0.5,
      ""duration"": 20.0,
      ""stealth_level"": 0.9,
      ""priority"": 1,
      ""mitre_technique"": ""T0831"",
      ""stride_category"": ""Information Disclosure"",
      ""rationale"": ""Testing grid voltage stability on System 1 via DNP3 falsification.""
    },
    {
      ""attack_type"": ""current_injection"",
      ""target_systems"": [2],
      ""magnitude"": 1.2,
      ""duration"": 45.",True,True,2696.915791572186,2569.2283239680496,-127.687468,,,,False,
64a4ff50,e4c3084b-ce5e-4329-87a1-c7679544198f,2026-05-01T05:38:49.029707+00:00,openrouter,google/gemini-3.1-flash-lite-preview,analyze_threats,12.9737,,781,754,1535,0.0,True,True,,6,6,1.0,2704,2255,"{
  ""deployments"": [
    {
      ""attack_type"": ""voltage_manipulation"",
      ""target_systems"": [1],
      ""magnitude"": 0.5,
      ""duration"": 45.0,
      ""stealth_level"": 0.9,
      ""priority"": 1,
      ""mitre_technique"": ""T0831"",
      ""stride_category"": ""Information Disclosure"",
      ""rationale"": ""Testing grid voltage stability on System 1 with high stealth.""
    },
    {
      ""attack_type"": ""current_injection"",
      ""target_systems"": [2],
      ""magnitude"": 1.2,
      ""duration"": 20.0,
  ",True,True,2569.2283239680496,2684.673764196751,115.44544,,,,False,
64a4ff50,b0c53ab7-1631-4042-b9e0-75a482fe1073,2026-05-01T05:39:04.413362+00:00,openrouter,google/gemini-3.1-flash-lite-preview,analyze_threats,12.8144,,779,801,1580,0.0,True,True,,6,6,1.0,2704,2533,"{
  ""deployments"": [
    {
      ""attack_type"": ""voltage_manipulation"",
      ""target_systems"": [1],
      ""magnitude"": 0.5,
      ""duration"": 45.0,
      ""stealth_level"": 0.9,
      ""priority"": 1,
      ""mitre_technique"": ""T0831"",
      ""stride_category"": ""Information Disclosure"",
      ""rationale"": ""High stealth voltage testing on System 1 to establish baseline grid telemetry integrity.""
    },
    {
      ""attack_type"": ""current_injection"",
      ""target_systems"": [2],
      ""magnitude"": 1.2,",True,True,2684.673764196751,2593.3619903182653,-91.311774,,,,False,
64a4ff50,63954438-7172-4491-80dd-8d1ddefdf3ec,2026-05-01T05:39:19.038637+00:00,openrouter,google/gemini-3.1-flash-lite-preview,analyze_threats,12.9171,,779,780,1559,0.0,True,True,,6,6,1.0,2704,2392,"{
  ""deployments"": [
    {
      ""attack_type"": ""voltage_manipulation"",
      ""target_systems"": [1],
      ""magnitude"": 0.5,
      ""duration"": 45.0,
      ""stealth_level"": 0.9,
      ""priority"": 1,
      ""mitre_technique"": ""T0831"",
      ""stride_category"": ""Information Disclosure"",
      ""rationale"": ""Baseline assessment of grid voltage reporting integrity on System 1.""
    },
    {
      ""attack_type"": ""current_injection"",
      ""target_systems"": [2],
      ""magnitude"": 1.2,
      ""duration"": 2",True,True,2593.3619903182653,2591.7370339441586,-1.624956,,,,False,
